observableId	simulationConditionId	measurement	time	noiseParameters
y_obs	RL	84	2	sd_y_obs
y_obs	RL	117	2	sd_y_obs
y_obs	RL	142	2	sd_y_obs
y_obs	RL	136	2	sd_y_obs
y_obs	RL	188	2	sd_y_obs
y_obs	RL	149	2	sd_y_obs
y_obs	RL	202	2	sd_y_obs
y_obs	RL	139	2	sd_y_obs
y_obs	RL	197	2	sd_y_obs
y_obs	RL	215	2	sd_y_obs
y_obs	RL	180	2	sd_y_obs
y_obs	RL	41	2	sd_y_obs
y_obs	RL	36	2	sd_y_obs
y_obs	RL	49	2	sd_y_obs
y_obs	RL	146	2	sd_y_obs
y_obs	RL	129	2	sd_y_obs
y_obs	RL	89	2	sd_y_obs
y_obs	RL	184	2	sd_y_obs
y_obs	RL	155	2	sd_y_obs
y_obs	RL	149	2	sd_y_obs
y_obs	RL	154	2	sd_y_obs
